sample_id,predicted_class,entropy,normalized_entropy,key_norm,cross_level_response_mean,cross_level_response_variance,z1_magnitude,z1_d0,z1_d1,z1_d2,z1_d3,z1_d4,z1_d5,z1_d6,z2_magnitude,z2_d0,z2_d1,z2_d2,z2_d3,z2_d4,z2_d5,z2_d6,z3_magnitude,z3_d0,z3_d1,z3_d2,z3_d3,z3_d4,z3_d5,z3_d6,z4_magnitude,z4_d0,z4_d1,z4_d2,z4_d3,z4_d4,z4_d5,z4_d6,label,error
dermamnist_id_006519,5,0.1605757249322349,0.08251959886749657,0.9999999403953552,0.054724235204048455,0.0015879930342114442,0.0956602618098259,-0.021930227056145668,-0.05154537409543991,0.04019543156027794,-0.04716602340340614,-0.041645798832178116,-0.00139036332257092,0.02089049108326435,0.0916101410984993,-0.02254667319357395,-0.0503387525677681,0.03698379173874855,-0.04453232139348984,-0.03918762505054474,-0.001670787576586008,0.021463576704263687,0.02780320681631565,-0.007065090350806713,-0.015310397371649742,0.01072998158633709,-0.013714662753045559,-0.012095999903976917,-0.0008481719996780157,0.006199792958796024,0.003823331091552973,-0.000987126026302576,-0.002103535458445549,0.001490266527980566,-0.0019090792629867792,-0.0016188777517527342,-0.00014329043915495276,0.0008436861098743975,5,0
dermamnist_id_000173,5,0.15719860629536964,0.08078410319802551,1.0000001192092896,0.05525721446610987,0.0016402002784391186,0.09822996705770493,-0.023029476404190063,-0.05249486118555069,0.041255779564380646,-0.04778743162751198,-0.04358687251806259,-0.0010122883832082152,0.021829824894666672,0.0913601964712143,-0.022553980350494385,-0.050133801996707916,0.036882273852825165,-0.0443217009305954,-0.03920719027519226,-0.0015997260343283415,0.02145056426525116,0.02764059789478779,-0.007027516141533852,-0.015217349864542484,0.010666918940842152,-0.013629641383886337,-0.0120324045419693,-0.0008391273440793157,0.006165689788758755,0.003798096440732479,-0.000980930868536234,-0.002089280867949128,0.0014804303646087646,-0.0018959157168865204,-0.0016090075951069593,-0.000142011878779158,0.0008384353714063764,4,1
dermamnist_id_003822,5,0.17651010895714916,0.09070825240458304,1.0,0.05301378254080191,0.001474563309892638,0.09119021892547607,-0.020335068926215172,-0.04934021085500717,0.038565538823604584,-0.045373935252428055,-0.039169132709503174,-0.001499023288488388,0.019624527543783188,0.08980494737625122,-0.022024527192115784,-0.04938216507434845,0.03629033640027046,-0.04372473433613777,-0.038323789834976196,-0.0016758246347308159,0.020997334271669388,0.02730182372033596,-0.006933625787496567,-0.015036261640489101,0.010538356378674507,-0.013471143320202827,-0.011872705072164536,-0.0008351089782081544,0.006085895001888275,0.003758140141144395,-0.0009699384681880474,-0.0020679135341197252,0.0014651671517640352,-0.001876902999356389,-0.0015906509943306446,-0.00014097956591285765,0.0008288813987746835,2,1
dermamnist_id_002285,5,0.14242613284579436,0.07319255357958764,1.0,0.05538251326652244,0.0016425922614895202,0.09808287769556046,-0.022718878462910652,-0.05257458984851837,0.041080888360738754,-0.047979190945625305,-0.04333246126770973,-0.001361906062811613,0.021698303520679474,0.09182261675596237,-0.02263144589960575,-0.05041155964136124,0.03705105185508728,-0.04458318650722504,-0.03937559574842453,-0.001658676890656352,0.021546591073274612,0.02780310809612274,-0.007066885009407997,-0.015308022499084473,0.010728875175118446,-0.013711786828935146,-0.012101277709007263,-0.0008469839813187718,0.006201313808560371,0.0038214505184441805,-0.0009867534972727299,-0.002102250000461936,0.0014893809566274285,-0.0019078217446804047,-0.001618740032427013,-0.00014315382577478886,0.0008435013005509973,5,0
dermamnist_id_001232,5,0.15808535287819964,0.08123980079704389,1.0,0.055093601695261896,0.0016225639591929638,0.09734175354242325,-0.022646449506282806,-0.05223407596349716,0.04077231138944626,-0.047544170171022415,-0.042988650500774384,-0.0012374145444482565,0.021488867700099945,0.09150545299053192,-0.02256684936583042,-0.050246186554431915,0.036922574043273926,-0.044416896998882294,-0.03923874720931053,-0.0016376462299376726,0.021466422826051712,0.027718275785446167,-0.007045990787446499,-0.015261707827448845,0.010695969685912132,-0.013669420033693314,-0.012064456939697266,-0.0008436075877398252,0.006182027515023947,0.003808924462646246,-0.0009836102835834026,-0.0020953798666596413,0.0014844756806269288,-0.0019015483558177948,-0.0016134309116750956,-0.00014264319906942546,0.0008406770648434758,5,0
dermamnist_id_003760,5,0.1864021725640268,0.0957917674947736,0.9999998807907104,0.054757850302848965,0.0015909263286034794,0.09577330201864243,-0.022178933024406433,-0.051509372889995575,0.04049209505319595,-0.04714455455541611,-0.04155605286359787,-0.001080361194908619,0.020907245576381683,0.09163859486579895,-0.022583050653338432,-0.050340428948402405,0.03703136742115021,-0.04454061761498451,-0.039178162813186646,-0.0016310878563672304,0.021463962271809578,0.02779599465429783,-0.0070648193359375,-0.015305710956454277,0.010728958062827587,-0.013710765168070793,-0.012092014774680138,-0.0008458972442895174,0.006197808310389519,0.0038235096726566553,-0.000987428706139326,-0.0021035531535744667,0.0014906455762684345,-0.001909121754579246,-0.0016187310684472322,-0.00014308109530247748,0.0008436478674411774,5,0
dermamnist_id_000992,5,0.15764600599360104,0.08101402116132336,1.0,0.05516300204908475,0.001624593799795379,0.09733283519744873,-0.02271941863000393,-0.05221188813447952,0.04098367691040039,-0.0476154088973999,-0.042743101716041565,-0.0010363776236772537,0.021365651860833168,0.09170215576887131,-0.022625161334872246,-0.05035347491502762,0.037035081535577774,-0.044525399804115295,-0.039282940328121185,-0.0016147034475579858,0.02149536833167076,0.027796383947134018,-0.00706650922074914,-0.015304654836654663,0.010727864690124989,-0.013708522543311119,-0.012096472084522247,-0.0008445859421044588,0.006198572926223278,0.0038206332828849554,-0.0009867866756394506,-0.002101805992424488,0.001489345682784915,-0.0019074486335739493,-0.0016180467791855335,-0.0001428822724847123,0.000843149027787149,5,0
dermamnist_id_003272,5,0.1598559831121256,0.0821497247392082,1.0000001192092896,0.05522186739835888,0.0016285757630340426,0.09741964936256409,-0.02279389277100563,-0.0522301122546196,0.04095669090747833,-0.0475301668047905,-0.042985979467630386,-0.0010751846712082624,0.021389812231063843,0.09183405339717865,-0.022667355835437775,-0.05042148008942604,0.037074409425258636,-0.04457298666238785,-0.039372339844703674,-0.0016237326199188828,0.02152387611567974,0.0278104767203331,-0.007070392370223999,-0.015312121249735355,0.010732505470514297,-0.013714916072785854,-0.012104210443794727,-0.000845536938868463,0.006201501935720444,0.0038232901133596897,-0.0009874789975583553,-0.0021032204385846853,0.0014902512775734067,-0.001908735604956746,-0.0016194155905395746,-0.00014307574019767344,0.0008436819771304727,5,0
dermamnist_id_002354,5,0.1752627109828664,0.09006721665332373,1.0000001192092896,0.0546643435372971,0.0015882588662335779,0.09585937857627869,-0.022292345762252808,-0.051398828625679016,0.040684107691049576,-0.04707186669111252,-0.041661545634269714,-0.0009124580537900329,0.02104179933667183,0.09129925072193146,-0.02250945195555687,-0.0501302145421505,0.03692158684134483,-0.044360607862472534,-0.039040178060531616,-0.001599363051354885,0.021402766928076744,0.027689602226018906,-0.007038440555334091,-0.015246162191033363,0.010689355432987213,-0.013657176867127419,-0.012046083807945251,-0.000841057684738189,0.006175166927278042,0.0038091426249593496,-0.0009837956167757511,-0.0020955868531018496,0.001485304208472371,-0.0019017597660422325,-0.001612610649317503,-0.00014233631372917444,0.0008406173437833786,2,1
dermamnist_id_002717,5,0.1651614251056376,0.0848761825852129,0.9999999403953552,0.05416081758448854,0.0015457712151223416,0.0937822088599205,-0.02131432108581066,-0.05064084008336067,0.039695680141448975,-0.04658252000808716,-0.04023168981075287,-0.0013314189855009317,0.020255059003829956,0.09131252765655518,-0.022446632385253906,-0.05019465088844299,0.03690507262945175,-0.0444452278316021,-0.03896535560488701,-0.0016721105203032494,0.021358059719204903,0.02773098275065422,-0.007045281119644642,-0.015271682292222977,0.010704290121793747,-0.013682108372449875,-0.012059510685503483,-0.0008466615690849721,0.006181959528476,0.0038175510708242655,-0.0009856013348326087,-0.002100492361932993,0.0014883707044646144,-0.001906497753225267,-0.0016157386125996709,-0.00014308281242847443,0.0008421125821769238,1,1
dermamnist_id_005441,5,0.13463730259108844,0.06918988662269489,1.0000001192092896,0.05511330609442666,0.0016201186119279775,0.09712030738592148,-0.022559333592653275,-0.05224227160215378,0.04079436510801315,-0.047621458768844604,-0.04257113113999367,-0.0011568425688892603,0.021179046481847763,0.09170836210250854,-0.022613175213336945,-0.050378426909446716,0.03702079877257347,-0.04454175755381584,-0.03927683085203171,-0.0016322472365573049,0.021476497873663902,0.02780282497406006,-0.007067418657243252,-0.015309134498238564,0.010729451663792133,-0.013712611980736256,-0.012098763138055801,-0.000845825532451272,0.006198926828801632,0.003821729915216565,-0.00098697270732373,-0.0021024891175329685,0.001489615417085588,-0.0019081260543316603,-0.0016185068525373936,-0.00014304660726338625,0.0008432778995484114,5,0
dermamnist_id_000312,5,0.18274416388526457,0.09391192289838353,0.9999999403953552,0.05407649977132678,0.0015419280289349572,0.0936955139040947,-0.02115493267774582,-0.05057985708117485,0.03957804664969444,-0.046481579542160034,-0.040360018610954285,-0.0015344753628596663,0.02036544494330883,0.09113772213459015,-0.02238694205880165,-0.05009562149643898,0.03681972250342369,-0.04435130953788757,-0.03891679644584656,-0.0016977655468508601,0.02133558690547943,0.027664966881275177,-0.007027455605566502,-0.01523529551923275,0.010678179562091827,-0.013649078086018562,-0.01203188020735979,-0.0008461564430035651,0.0061683133244514465,0.0038077961653470993,-0.0009828767506405711,-0.0020951428450644016,0.0014844000106677413,-0.0019015953876078129,-0.0016118364874273539,-0.00014291933621279895,0.0008400531369261444,5,0
dermamnist_id_007883,5,0.16890665045620495,0.08680084768467063,0.9999999403953552,0.053447712503839284,0.001498556130221596,0.09194941818714142,-0.020496642217040062,-0.04981669783592224,0.038782406598329544,-0.04590359330177307,-0.039348214864730835,-0.0016108547570183873,0.019768361002206802,0.09051967412233353,-0.022199353203177452,-0.04978540539741516,0.036563266068696976,-0.0440911203622818,-0.03860979899764061,-0.0017020220402628183,0.021163657307624817,0.027531499043107033,-0.00699191726744175,-0.015163172036409378,0.0106262918561697,-0.013585402630269527,-0.011971588246524334,-0.0008428992587141693,0.006137112155556679,0.003790258662775159,-0.0009782157139852643,-0.002085618209093809,0.0014775334857404232,-0.0018930716905742884,-0.0016041607595980167,-0.00014226985513232648,0.0008360341307707131,4,1
dermamnist_id_005938,5,0.15405296126954224,0.07916756143356916,1.0000001192092896,0.055268557218369097,0.0016324327884144848,0.09760438650846481,-0.022639688104391098,-0.05229359492659569,0.04098168760538101,-0.04767773300409317,-0.043122828006744385,-0.0012510346714407206,0.02157849818468094,0.0918334573507309,-0.022639494389295578,-0.05041533336043358,0.03706759586930275,-0.04458053782582283,-0.03937915712594986,-0.001646031509153545,0.021547000855207443,0.027813071385025978,-0.007069617509841919,-0.015313448384404182,0.010733216069638729,-0.013716381043195724,-0.01210559718310833,-0.0008467161096632481,0.006203410215675831,0.0038233136292546988,-0.0009872566442936659,-0.0021032628137618303,0.0014901894610375166,-0.001908726291731,-0.0016195146599784493,-0.00014317588647827506,0.0008438651566393673,5,0
dermamnist_id_000816,5,0.17269705564736518,0.08874873062931755,0.9999998807907104,0.05442728759953752,0.0015668207834502196,0.09471992403268814,-0.02184198796749115,-0.05092543736100197,0.04016917198896408,-0.04661073535680771,-0.041111480444669724,-0.0011179791763424873,0.02058797888457775,0.09143823385238647,-0.02251959964632988,-0.05023183673620224,0.03696690872311592,-0.044445477426052094,-0.03908685967326164,-0.0016416707076132298,0.021404433995485306,0.027734896168112755,-0.007048540282994509,-0.015272116288542747,0.010706258937716484,-0.013680943287909031,-0.012064912356436253,-0.0008448197622783482,0.006183610763400793,0.003816096344962716,-0.000985471997410059,-0.0020994599908590317,0.0014878743095323443,-0.0019054628210142255,-0.0016155453631654382,-0.00014284311328083277,0.0008418757934123278,4,1
dermamnist_id_006307,5,0.16872560304299794,0.08670780771913321,0.9999999403953552,0.054567370912991464,0.0015755294911559753,0.09509003162384033,-0.021714504808187485,-0.05119502544403076,0.04012588411569595,-0.046949125826358795,-0.04125717282295227,-0.0013828857336193323,0.020767515525221825,0.09155971556901932,-0.022521736100316048,-0.05030718818306923,0.03698914125561714,-0.044521428644657135,-0.039139002561569214,-0.0016743928426876664,0.021450426429510117,0.027795491740107536,-0.007062622345983982,-0.015306033194065094,0.010728394612669945,-0.013711478561162949,-0.012091170996427536,-0.0008481224067509174,0.006198004353791475,0.0038242447189986706,-0.000987362815067172,-0.002104040002450347,0.0014908454613760114,-0.0019095990573987365,-0.001619029906578362,-0.0001432960998499766,0.0008437995566055179,2,1
dermamnist_id_000064,5,0.1753779261914315,0.09012642555802114,0.9999999403953552,0.05379862629342824,0.0015205389926384093,0.09276731312274933,-0.0209957342594862,-0.050076182931661606,0.039337679743766785,-0.04602217674255371,-0.039867088198661804,-0.0012752569746226072,0.02002060040831566,0.09096217155456543,-0.022351443767547607,-0.05000075325369835,0.03677232190966606,-0.044266846030950546,-0.038823820650577545,-0.001658846391364932,0.021275708451867104,0.027657482773065567,-0.007026254665106535,-0.015231186524033546,0.010676302015781403,-0.01364549994468689,-0.012027904391288757,-0.0008439818047918379,0.006165480241179466,0.0038075377233326435,-0.0009829684859141707,-0.002094958908855915,0.0014845205005258322,-0.0019014801364392042,-0.0016115640755742788,-0.00014264410128816962,0.0008398506324738264,0,1
dermamnist_id_001878,5,0.17491431503753477,0.08988817655452948,1.0,0.05370861373376101,0.0015166980729925204,0.09266213327646255,-0.020817913115024567,-0.05004432052373886,0.03912404179573059,-0.04601840674877167,-0.03997433930635452,-0.0014537740498781204,0.020000148564577103,0.09079572558403015,-0.022289326414465904,-0.04991351440548897,0.036678850650787354,-0.04419408738613129,-0.03877478837966919,-0.0016840117750689387,0.02123476192355156,0.027581004425883293,-0.007005556486546993,-0.015189182944595814,0.01064549945294857,-0.013608302921056747,-0.01199569832533598,-0.0008431276073679328,0.006148377433419228,0.0037955916486680508,-0.000979709206148982,-0.0020883874967694283,0.0014796607429161668,-0.001895572291687131,-0.0016067150281742215,-0.0001423607609467581,0.0008372180163860321,0,1
dermamnist_id_006802,5,0.1516342392804176,0.07792458421270475,1.0,0.05504065641434863,0.001612331083310328,0.09672718495130539,-0.022256024181842804,-0.052050597965717316,0.04057101160287857,-0.0475902259349823,-0.04230223968625069,-0.0013396807480603456,0.021200060844421387,0.09176784008741379,-0.022597573697566986,-0.0504131056368351,0.03703727573156357,-0.04459407180547714,-0.03928612545132637,-0.0016593888867646456,0.02150953747332096,0.027840392664074898,-0.007075294852256775,-0.015330211259424686,0.0107437614351511,-0.0137321213260293,-0.012113959528505802,-0.0008483623387292027,0.006208460777997971,0.0038272079546004534,-0.0009881658479571342,-0.0021055908873677254,0.0014917089138180017,-0.0019109119893983006,-0.0016207341104745865,-0.0001433632569387555,0.0008446446154266596,5,0
dermamnist_id_005817,5,0.15256181824013113,0.07840126550251858,0.9999999403953552,0.054433425480965525,0.001566112469815383,0.09472718834877014,-0.021440580487251282,-0.05112070217728615,0.03989289328455925,-0.046923279762268066,-0.04097999632358551,-0.0014700137544423342,0.02062663808465004,0.09142004698514938,-0.02246127277612686,-0.05024725943803787,0.036920953541994095,-0.04447488486766815,-0.039063163101673126,-0.0016839875606819987,0.021410036832094193,0.02776660956442356,-0.007053886540234089,-0.015291006304323673,0.010716735385358334,-0.013698332011699677,-0.01207759790122509,-0.0008478917297907174,0.006191314198076725,0.0038198570255190134,-0.00098604173399508,-0.002101739402860403,0.001489035552367568,-0.001907512778416276,-0.0016170952003449202,-0.00014320464106276631,0.0008428428554907441,5,0
dermamnist_id_003406,5,0.15053537195825936,0.07735987811736333,1.0,0.05511590762762353,0.0016231715920136164,0.09734082967042923,-0.022769298404455185,-0.05217616632580757,0.04104083031415939,-0.04747539386153221,-0.04286060854792595,-0.0009812770877033472,0.0214052964001894,0.09156540036201477,-0.022597694769501686,-0.05027236416935921,0.0369887501001358,-0.04443788528442383,-0.03924153000116348,-0.0016040008049458265,0.021468399092555046,0.027744172140955925,-0.0070536076091229916,-0.015275651589035988,0.010708041489124298,-0.013681663200259209,-0.012074746191501617,-0.0008425092091783881,0.006187149323523045,0.0038132283370941877,-0.000984888174571097,-0.0020977198146283627,0.0014865172561258078,-0.001903630094602704,-0.0016150146257132292,-0.0001425716036465019,0.0008415087359026074,4,1
dermamnist_id_006150,5,0.16516550522813978,0.08487827935340342,1.0,0.05471755127655342,0.0015860329248989988,0.09549285471439362,-0.021761732175946236,-0.051354631781578064,0.0403219535946846,-0.04716319590806961,-0.0414571613073349,-0.0013523480156436563,0.020910784602165222,0.09171730279922485,-0.02255350351333618,-0.05038423091173172,0.03705733269453049,-0.04460286349058151,-0.039209842681884766,-0.0016724473098292947,0.02149331197142601,0.02783096395432949,-0.007071174681186676,-0.015325208194553852,0.010742314159870148,-0.013729149475693703,-0.012106729671359062,-0.0008489528554491699,0.006206335965543985,0.003829083638265729,-0.0009885255713015795,-0.002106699626892805,0.001492763520218432,-0.0019119802163913846,-0.0016211109468713403,-0.00014345718955155462,0.0008449397864751518,4,1
dermamnist_id_005468,5,0.1652281856577328,0.0849104907222703,1.0,0.05479327164357528,0.0015930786307017282,0.09583820402622223,-0.022083427757024765,-0.05149945616722107,0.04055077210068703,-0.047206565737724304,-0.0416155681014061,-0.001144645269960165,0.020954683423042297,0.09169764071702957,-0.022581685334444046,-0.05036723613739014,0.03706108778715134,-0.04457405209541321,-0.03920496627688408,-0.0016423598863184452,0.021484170109033585,0.02781130187213421,-0.007068003062158823,-0.015313944779336452,0.010735313408076763,-0.013718432746827602,-0.012098564766347408,-0.0008467022562399507,0.006201642099767923,0.0038259399589151144,-0.0009879607241600752,-0.002104890299960971,0.0014916552463546395,-0.001910343999043107,-0.001619742251932621,-0.0001431839627912268,0.0008441981044597924,5,0
dermamnist_id_002566,5,0.17644606752572253,0.0906753416191299,0.9999999403953552,0.05370199546450749,0.0015154947488583178,0.09260518103837967,-0.020798921585083008,-0.05009420961141586,0.03910546004772186,-0.046073026955127716,-0.03977922350168228,-0.001493645366281271,0.019927790388464928,0.09080654382705688,-0.022291455417871475,-0.04993110150098801,0.03668513149023056,-0.04420973360538483,-0.038755301386117935,-0.0016890640836209059,0.02122919261455536,0.02759741060435772,-0.007009783759713173,-0.015198813751339912,0.010651862248778343,-0.013616934418678284,-0.012001587077975273,-0.000843964284285903,0.006151636131107807,0.003798846388235688,-0.000980573589913547,-0.0020902554970234632,0.0014809208223596215,-0.001897255307994783,-0.0016079333145171404,-0.00014252295659389347,0.0008378989878110588,5,0
dermamnist_id_007424,5,0.15645068070587861,0.08039974547737017,0.9999999403953552,0.05525361455511302,0.0016421917528342744,0.09844420105218887,-0.02318737655878067,-0.05260906368494034,0.041340745985507965,-0.0477834977209568,-0.043768174946308136,-0.0009140456095337868,0.021842259913682938,0.09117612987756729,-0.022524870932102203,-0.050031550228595734,0.03680967912077904,-0.04421363025903702,-0.03914222866296768,-0.0015767384320497513,0.02140473760664463,0.02760235033929348,-0.007018770091235638,-0.01519622653722763,0.010652164928615093,-0.01360972598195076,-0.012016640976071358,-0.0008368297130800784,0.006156953517347574,0.0037917769514024258,-0.0009794044308364391,-0.0020857863128185272,0.0014779844786971807,-0.0018926756456494331,-0.001606387086212635,-0.00014166816254146397,0.0008370345458388329,5,0
dermamnist_id_007876,5,0.16941642610765517,0.08706282054693135,1.0,0.0540382681065239,0.0015375455895865896,0.09348288178443909,-0.02117861434817314,-0.050511933863162994,0.0395503044128418,-0.0464857816696167,-0.04006202891469002,-0.0013576969504356384,0.020176637917757034,0.09115885943174362,-0.022399669513106346,-0.05011551082134247,0.03684113174676895,-0.0443769246339798,-0.03889262676239014,-0.0016733324155211449,0.0213216170668602,0.02769826166331768,-0.0070365797728300095,-0.01525392010807991,0.010691570118069649,-0.013666242361068726,-0.012044960632920265,-0.0008458144729956985,0.006174612790346146,0.003813069546595216,-0.0009843893349170685,-0.0020980527624487877,0.0014865878038108349,-0.0019042992498725653,-0.0016138240462169051,-0.00014292066043708473,0.0008411288727074862,4,1
dermamnist_id_004602,5,0.15232776349366753,0.07828098515628718,1.0,0.05404066847404465,0.0015389082985505496,0.09363817423582077,-0.021138805896043777,-0.05050717294216156,0.03954151272773743,-0.04635600000619888,-0.040521446615457535,-0.0014164111344143748,0.020344048738479614,0.09104251861572266,-0.022362273186445236,-0.05003847926855087,0.036783382296562195,-0.044289443641901016,-0.038898780941963196,-0.0016738125123083591,0.021315032616257668,0.027674203738570213,-0.0070301685482263565,-0.015240054577589035,0.010681701824069023,-0.01365277823060751,-0.01203726977109909,-0.0008449049782939255,0.006170265376567841,0.0038077773060649633,-0.000982919242233038,-0.0020950750913470984,0.0014844501856714487,-0.0019014676799997687,-0.0016119653591886163,-0.00014270383690018207,0.000840076943859458,6,1
dermamnist_id_007509,5,0.1712816835520654,0.08802137325570661,0.9999999403953552,0.05427206156309694,0.0015554514112481863,0.09430869668722153,-0.02136116474866867,-0.05079278722405434,0.03987833485007286,-0.04673822969198227,-0.040699005126953125,-0.0014708240050822496,0.020606011152267456,0.09125202894210815,-0.0224204882979393,-0.05014145001769066,0.03687843307852745,-0.04439855366945267,-0.038972437381744385,-0.001685517723672092,0.021380994468927383,0.027713174000382423,-0.00704032089561224,-0.01526109129190445,0.010697460733354092,-0.013672130182385445,-0.01205330528318882,-0.0008465874707326293,0.006179911084473133,0.0038143466226756573,-0.0009846665197983384,-0.002098692115396261,0.0014871200546622276,-0.0019047309178858995,-0.0016145703848451376,-0.0001429813273716718,0.0008416393538936973,5,0
dermamnist_id_000317,5,0.14081810768863395,0.07236619211683404,0.9999999403953552,0.05505488597555086,0.0016121948163251843,0.09664107114076614,-0.02213100716471672,-0.05198846012353897,0.040592461824417114,-0.047596096992492676,-0.04222310334444046,-0.0014202508609741926,0.021188929677009583,0.09188210964202881,-0.02261117659509182,-0.05047465115785599,0.03709126636385918,-0.04465901851654053,-0.0393269918859005,-0.0016760583966970444,0.021534955129027367,0.027864685282111168,-0.0070806508883833885,-0.015343578532338142,0.010753587819635868,-0.01374463364481926,-0.012123944237828255,-0.0008499256800860167,0.006213904824107885,0.0038316778372973204,-0.0009892404777929187,-0.0021080682054162025,0.0014935014769434929,-0.0019132050219923258,-0.0016225518193095922,-0.00014360462955664843,0.000845582690089941,5,0
dermamnist_id_003327,5,0.18425638263795432,0.09468904960869125,0.9999998807907104,0.05426091351546347,0.0015538414866464864,0.09410295635461807,-0.021368246525526047,-0.050739534199237823,0.03973247483372688,-0.04651939868927002,-0.04073683172464371,-0.0014404118992388248,0.020493311807513237,0.09139836579561234,-0.022465769201517105,-0.05023045465350151,0.036921463906764984,-0.044456057250499725,-0.039056453853845596,-0.0016890492988750339,0.0214022696018219,0.02772662229835987,-0.007043976336717606,-0.015268689952790737,0.010701642371714115,-0.013678424060344696,-0.012060356326401234,-0.0008472984191030264,0.006182282231748104,0.003815709613263607,-0.00098505150526762,-0.0020994062069803476,0.0014874842017889023,-0.001905427547171712,-0.0016153568867594004,-0.0001431132259313017,0.0008418337092734873,2,1
dermamnist_id_001558,5,0.15462390036115184,0.07946096608634143,1.0,0.055324581800960004,0.001647237878917306,0.09861717373132706,-0.02309117093682289,-0.05273797735571861,0.041300322860479355,-0.04792460426688194,-0.04388032853603363,-0.0010865072254091501,0.0219477117061615,0.09126622974872589,-0.022528210654854774,-0.05008593201637268,0.03682843595743179,-0.044264405965805054,-0.03918738290667534,-0.0016021928749978542,0.021436285227537155,0.027621079236268997,-0.007022541482001543,-0.015206766314804554,0.010658624581992626,-0.01361929439008236,-0.0120250154286623,-0.0008385938708670437,0.006161695346236229,0.003793844487518072,-0.000979775795713067,-0.0020869604777544737,0.0014786450192332268,-0.0018937409622594714,-0.0016073528677225113,-0.00014187561464495957,0.0008375757606700063,5,0
dermamnist_id_007842,5,0.19402815393857759,0.09971074668209784,0.9999999403953552,0.053802279639057815,0.0015244811392339328,0.09304195642471313,-0.02137080766260624,-0.050039954483509064,0.039587996900081635,-0.04587136209011078,-0.04021459072828293,-0.0010513903107494116,0.020159069448709488,0.09080448746681213,-0.022352084517478943,-0.04988753795623779,0.03672785684466362,-0.04415338486433029,-0.03878748416900635,-0.0016270605847239494,0.021248534321784973,0.027568230405449867,-0.007005547173321247,-0.015180657617747784,0.010642820969223976,-0.013599634170532227,-0.011990725062787533,-0.0008396459161303937,0.006146140396595001,0.0037944442592561245,-0.000979875447228551,-0.0020875902846455574,0.0014795958995819092,-0.0018947264179587364,-0.0016061400528997183,-0.00014198399730958045,0.0008370073046535254,3,1
dermamnist_id_001606,5,0.16397936058401866,0.08426872158697883,1.0,0.05464667757041752,0.0015813350210092084,0.09532812982797623,-0.021948911249637604,-0.05130036175251007,0.04031233489513397,-0.047104611992836,-0.04121440649032593,-0.0011379412608221173,0.020739328116178513,0.09162411093711853,-0.022561071440577507,-0.05033774673938751,0.03702825307846069,-0.04456021636724472,-0.03914705291390419,-0.0016415606951341033,0.021452199667692184,0.027808433398604393,-0.007067074999213219,-0.015312861651182175,0.010733988136053085,-0.013718250207602978,-0.012096014805138111,-0.0008468445157632232,0.006200169213116169,0.0038260361179709435,-0.000987999839708209,-0.0021049787756055593,0.0014916780637577176,-0.0019105228129774332,-0.0016196223441511393,-0.00014318952162284404,0.0008441513637080789,5,0
dermamnist_id_007550,5,0.14819215919410408,0.0761557049620443,1.0,0.05541903508128598,0.00164534749581478,0.09818942099809647,-0.022869426757097244,-0.05257789045572281,0.041256435215473175,-0.04794419929385185,-0.0433611236512661,-0.0011554751545190811,0.02171303704380989,0.09185490757226944,-0.0226563960313797,-0.050421543419361115,0.037083737552165985,-0.04458734020590782,-0.03938652575016022,-0.0016303632874041796,0.02155200019478798,0.027809562161564827,-0.007069425657391548,-0.015311207622289658,0.010732302442193031,-0.01371434424072504,-0.012104067951440811,-0.0008456006180495024,0.006202647462487221,0.0038222495932132006,-0.000987085048109293,-0.00210265489295125,0.0014898614026606083,-0.0019081436330452561,-0.0016190055757761002,-0.0001430280681233853,0.0008436598582193255,5,0
dermamnist_id_001505,5,0.14346468436643972,0.07372626348451286,1.0,0.05477231176337227,0.0015922357893767792,0.09586732089519501,-0.021840227767825127,-0.05157964304089546,0.04029937461018562,-0.047255322337150574,-0.04184138402342796,-0.0015139305032789707,0.021047303453087807,0.09160380810499191,-0.022526100277900696,-0.050324805080890656,0.03698452562093735,-0.04453067481517792,-0.03919629752635956,-0.0016882495256140828,0.021475795656442642,0.027794761583209038,-0.007062087766826153,-0.015305268578231335,0.01072694268077612,-0.01371053047478199,-0.012092793360352516,-0.0008487339364364743,0.006198589690029621,0.003823356470093131,-0.0009870146168395877,-0.002103520557284355,0.0014902895782142878,-0.0019090826390311122,-0.0016189632005989552,-0.0001433578145224601,0.0008437448996119201,5,0
dermamnist_id_003816,5,0.1783667723763679,0.0916623886580581,1.0,0.053871366602834314,0.0015271393929587188,0.09309754520654678,-0.020984124392271042,-0.05032122880220413,0.03925039619207382,-0.04625383019447327,-0.04011194407939911,-0.0014794834423810244,0.020085491240024567,0.09094888716936111,-0.022337432950735092,-0.050002776086330414,0.03673287481069565,-0.04426749423146248,-0.03883674740791321,-0.0016856996808201075,0.02126997895538807,0.027635781094431877,-0.007020060438662767,-0.015219568274915218,0.010666162706911564,-0.013635275885462761,-0.012019457295536995,-0.0008447989821434021,0.00616044458001852,0.0038032529409974813,-0.0009817294776439667,-0.0020926359575241804,0.0014825558755546808,-0.0018994077108800411,-0.0016099546337500215,-0.0001426910748705268,0.000838915933854878,5,0
